CustomerID;Region;Sales;Discount;Date;ProductID;Quantity;Return;CustomerType;SalesChannel;PaymentMethod;SatisfactionScore;ProductCategory;Столбец5;Столбец1;Month2;Столбец2;Столбец3;Столбец4
1648;North;23235.979698513704;10.0;2023-05-23 09:59:38.378378378;115;16;0;Returning;Online;Credit Card;2;Clothing;23.05.2023 9:59;45069,41641;1900-01;0;;
1649;West;17584.067688503128;5.0;2024-09-13 09:29:22.162162160;146;8;0;New;Direct;Bank Transfer;2;Clothing;13.09.2024 9:29;45548,39539;1900-01;0;;
1650;nan;27869.933816450164;;2023-04-22 02:57:17.837837838;180;59;0;Returning;In-Store;Cash;10;Sports;22.04.2023 2:57;45038,12311;1900-01;0;;
1651;East;0;5.0;2024-07-27 11:56:23.783783784;191;57;0;Returning;In-Store;Cash;3;Electronics;27.07.2024 11:56;45500,49749;1900-01;0;;
1652;West;12678.125598950899;15.0;2023-09-03 05:41:37.297297296;157;40;0;New;In-Store;Credit Card;7;Clothing;03.09.2023 5:41;45172,23723;1900-01;0;;
1653;nan;21122.25909279986;;2024-01-19 19:43:25.405405404;175;59;0;Returning;Online;Credit Card;1;Toys;19.01.2024 19:43;45310,82182;1900-01;0;;
1654;North;25235.491513060773;;2024-08-09 21:48:49.729729728;126;2;0;Returning;Online;Credit Card;8;Clothing;09.08.2024 21:48;45513,9089;1900-01;0;;
1655;South;28419.638457289344;5.0;2023-06-03 06:33:30.810810810;152;94;0;VIP;Online;Credit Card;7;Clothing;03.06.2023 6:33;45080,27326;1900-01;0;;
1656;North;17705.5786856553;;2023-12-15 16:43:14.594594592;141;94;0;Returning;Direct;Credit Card;4;Toys;15.12.2023 16:43;45275,69669;1900-01;0;;
1657;East;25393.404167156477;;2023-01-09 07:15:18.918918918;158;76;0;Returning;Online;Credit Card;5;Electronics;09.01.2023 7:15;44935,30229;1900-01;0;;
1658;East;19807.457652496465;;2023-05-04 21:30:05.405405404;146;10;0;New;Direct;Credit Card;10;Toys;04.05.2023 21:30;45050,89589;1900-01;0;;
1659;West;19136.8635002959;15.0;2023-09-10 21:37:17.837837836;193;44;0;VIP;In-Store;Cash;1;Health & Beauty;10.09.2023 21:37;45179,90089;1900-01;0;;
1660;South;24418.299687433362;5.0;2023-10-02 14:45:02.702702700;133;11;0;VIP;In-Store;Credit Card;4;Toys;02.10.2023 14:45;45201,61461;1900-01;0;;
1661;West;23261.6143920671;;2023-07-14 18:50:05.405405404;136;79;0;VIP;Online;Credit Card;1;Home & Kitchen;14.07.2023 18:50;45121,78478;1900-01;0;;
1662;East;12118.039215078752;10.0;2023-08-01 16:00:00.000000000;105;80;0;Returning;In-Store;Cash;1;Health & Beauty;01.08.2023 16:00;45139,66667;1900-01;0;;
1663;North;27382.70174862948;10.0;2024-04-07 08:59:05.945945944;106;81;0;VIP;Online;Cash;10;Clothing;07.04.2024 8:59;45389,37436;1900-01;0;;
1664;South;26900.45677073726;10.0;2023-09-19 04:52:36.756756756;195;90;0;New;Direct;Bank Transfer;1;Sports;19.09.2023 4:52;45188,20319;1900-01;0;;
1665;North;16872.186492452354;10.0;2023-01-02 06:39:16.756756756;195;2;0;VIP;In-Store;Credit Card;7;Health & Beauty;02.01.2023 6:39;44928,27727;1900-01;0;;
1666;North;21979.017667187047;15.0;2024-03-16 15:51:21.081081080;124;50;0;New;Online;Credit Card;7;Electronics;16.03.2024 15:51;45367,66066;1900-01;0;;
1667;South;22470.150931413693;;2023-12-18 21:21:26.486486484;132;12;1;VIP;In-Store;Credit Card;4;Electronics;18.12.2023 21:21;45278,88988;1900-01;0;;
1668;West;21303.368829119536;5.0;2023-10-16 00:37:28.648648648;154;90;0;VIP;In-Store;Credit Card;2;Toys;16.10.2023 0:37;45215,02602;1900-01;0;;
1669;North;17248.4742307729;;2024-03-07 01:56:45.405405400;157;23;0;New;Online;Bank Transfer;3;Health & Beauty;07.03.2024 1:56;45358,08108;1900-01;0;;
1670;East;16641.883160309742;15.0;2024-06-06 09:45:13.513513512;106;18;0;VIP;In-Store;Cash;8;Clothing;06.06.2024 9:45;45449,4064;1900-01;0;;
1671;North;19872.229645042775;10.0;2024-04-21 10:11:10.270270264;156;62;0;VIP;In-Store;Cash;8;Electronics;21.04.2024 10:11;45403,42442;1900-01;0;;
1672;South;25863.645096296823;15.0;2024-05-05 11:23:14.594594592;111;96;0;VIP;In-Store;Credit Card;6;Books;05.05.2024 11:23;45417,47447;1900-01;0;;
1673;South;22718.000772972162;;2024-07-10 06:06:07.567567568;115;62;0;Returning;In-Store;Credit Card;10;Clothing;10.07.2024 6:06;45483,25425;1900-01;0;;
1674;South;18146.92833956947;5.0;2023-11-12 11:41:58.918918916;179;38;0;New;Direct;Credit Card;9;Books;12.11.2023 11:41;45242,48748;1900-01;0;;
1675;West;23858.493553241722;15.0;2023-09-23 16:10:05.405405404;142;67;0;VIP;In-Store;Bank Transfer;9;Home & Kitchen;23.09.2023 16:10;45192,67367;1900-01;0;;
1676;nan;5757.286896849622;5.0;2023-09-07 01:39:27.567567568;199;38;0;New;In-Store;Bank Transfer;4;Books;07.09.2023 1:39;45176,06906;1900-01;0;;
1677;West;25743.828501860517;15.0;2023-08-26 13:45:56.756756756;176;67;0;New;Online;Cash;1;Electronics;26.08.2023 13:45;45164,57356;1900-01;0;;
1678;West;11301.431106109501;5.0;2024-02-05 10:14:03.243243240;106;94;0;New;Direct;Credit Card;1;Toys;05.02.2024 10:14;45327,42642;1900-01;0;;
1679;South;18187.795292984338;5.0;2023-02-02 13:41:37.297297297;199;61;1;VIP;Online;Credit Card;10;Home & Kitchen;02.02.2023 13:41;44959,57057;1900-01;0;;
1680;South;14401.650526869282;10.0;2023-08-28 11:44:51.891891892;150;1;0;VIP;Online;Credit Card;5;Health & Beauty;28.08.2023 11:44;45166,48948;1900-01;0;;
1681;West;13526.59262139547;5.0;2023-09-09 14:58:01.081081080;172;94;0;New;Online;Credit Card;2;Clothing;09.09.2023 14:58;45178,62362;1900-01;0;;
1682;North;25804.1339368926;10.0;2024-08-11 19:47:44.864864864;131;45;0;Returning;Direct;Bank Transfer;6;Electronics;11.08.2024 19:47;45515,82481;1900-01;0;;
1683;East;17661.493993440545;;2023-04-01 01:09:11.351351351;174;96;1;New;Online;Cash;7;Home & Kitchen;01.04.2023 1:09;45017,04804;1900-01;0;;
1684;West;21732.519408653578;;2023-02-24 06:49:22.162162162;107;28;0;Returning;Online;Cash;1;Home & Kitchen;24.02.2023 6:49;44981,28428;1900-01;0;;
1685;North;19765.39710560408;10.0;2023-10-23 16:33:09.189189188;196;21;0;New;Online;Bank Transfer;6;Electronics;23.10.2023 16:33;45222,68969;1900-01;0;;
1686;South;22385.204136115608;10.0;2023-01-29 17:43:47.027027027;186;13;0;New;In-Store;Credit Card;8;Health & Beauty;29.01.2023 17:43;44955,73874;1900-01;0;;
1687;South;20384.109455301277;15.0;2024-06-22 08:56:12.972972968;188;27;0;New;Online;Cash;5;Health & Beauty;22.06.2024 8:56;45465,37236;1900-01;0;;
1688;North;13585.038879057152;15.0;2023-06-01 08:34:35.675675674;171;7;0;VIP;Direct;Cash;7;Toys;01.06.2023 8:34;45078,35735;1900-01;0;;
1689;East;24981.3340972357;15.0;2023-01-06 17:56:45.405405405;144;22;0;Returning;Direct;Bank Transfer;10;Sports;06.01.2023 17:56;44932,74774;1900-01;0;;
1690;South;17531.21708419344;;2024-02-28 10:01:04.864864864;185;74;1;Returning;In-Store;Credit Card;6;Books;28.02.2024 10:01;45350,41741;1900-01;0;;
1691;South;12217.090506701245;15.0;2024-01-01 07:13:52.432432432;158;53;0;New;Direct;Cash;4;Health & Beauty;01.01.2024 7:13;45292,3013;1900-01;0;;
1692;South;17859.42419517044;5.0;2023-12-04 20:09:22.162162160;103;79;0;VIP;Direct;Credit Card;7;Toys;04.12.2023 20:09;45264,83984;1900-01;0;;
1693;North;27503.798953171554;5.0;2024-01-17 06:24:51.891891888;166;79;0;VIP;In-Store;Cash;10;Books;17.01.2024 6:24;45308,26726;1900-01;0;;
1694;West;24251.108710567463;15.0;2024-02-18 20:06:29.189189188;128;4;0;Returning;Online;Bank Transfer;9;Home & Kitchen;18.02.2024 20:06;45340,83784;1900-01;0;;
1695;South;18256.739327960706;5.0;2024-08-05 10:31:21.081081080;128;96;0;VIP;In-Store;Credit Card;10;Electronics;05.08.2024 10:31;45509,43844;1900-01;0;;
1696;West;0;;2024-04-18 05:32:58.378378376;197;23;0;Returning;Online;Bank Transfer;10;Health & Beauty;18.04.2024 5:32;45400,23123;1900-01;0;;
1697;East;18391.824743913086;5.0;2024-02-13 02:09:43.783783780;197;70;0;Returning;Online;Cash;7;Toys;13.02.2024 2:09;45335,09008;1900-01;0;;
1698;South;30383.739917804203;;2024-01-28 18:18:22.702702700;127;88;0;Returning;Direct;Bank Transfer;5;Home & Kitchen;28.01.2024 18:18;45319,76275;1900-01;0;;
1699;South;21909.677261157765;10.0;2024-03-21 03:08:49.729729728;176;84;0;VIP;In-Store;Bank Transfer;7;Health & Beauty;21.03.2024 3:08;45372,13112;1900-01;0;;
1700;East;22150.20823595535;10.0;2024-08-02 21:12:47.567567568;178;84;0;Returning;Direct;Bank Transfer;3;Clothing;02.08.2024 21:12;45506,88388;1900-01;0;;
1701;South;25151.41727015921;10.0;2023-04-24 00:56:12.972972972;186;76;0;Returning;Direct;Cash;2;Sports;24.04.2023 0:56;45040,03903;1900-01;0;;
1702;West;21193.945795132568;10.0;2024-07-08 08:07:12.432432432;143;33;0;New;Online;Credit Card;5;Home & Kitchen;08.07.2024 8:07;45481,33833;1900-01;0;;
1703;North;18704.789270896483;5.0;2023-01-04 04:38:11.891891891;189;28;1;Returning;Direct;Bank Transfer;4;Health & Beauty;04.01.2023 4:38;44930,19318;1900-01;0;;
1704;West;19018.250754575107;15.0;2024-06-28 02:52:58.378378376;103;8;0;Returning;In-Store;Credit Card;5;Home & Kitchen;28.06.2024 2:52;45471,12012;1900-01;0;;
1705;North;19641.99370292968;5.0;2023-07-15 10:09:43.783783782;189;1;1;New;Direct;Cash;8;Electronics;15.07.2023 10:09;45122,42341;1900-01;0;;
1706;North;19813.888817450792;;2023-12-16 08:02:52.972972972;108;37;0;New;Direct;Credit Card;4;Electronics;16.12.2023 8:02;45276,33532;1900-01;0;;
1707;West;23638.1477181849;5.0;2023-07-28 04:42:31.351351350;104;63;0;VIP;Online;Bank Transfer;9;Sports;28.07.2023 4:42;45135,19619;1900-01;0;;
1708;West;20259.7294290365;5.0;2023-08-15 17:12:04.324324324;155;22;0;Returning;In-Store;Bank Transfer;7;Electronics;15.08.2023 17:12;45153,71671;1900-01;0;;
1709;West;23663.200386077897;;2024-05-20 19:14:35.675675672;195;70;0;VIP;Direct;Bank Transfer;10;Books;20.05.2024 19:14;45432,80179;1900-01;0;;
1710;West;19596.41709945709;10.0;2023-09-09 14:58:01.081081080;183;21;0;VIP;Online;Bank Transfer;7;Clothing;09.09.2023 14:58;45178,62362;1900-01;0;;
1711;East;20393.17595158045;10.0;2023-07-10 22:52:15.135135134;149;96;0;New;Direct;Bank Transfer;8;Electronics;10.07.2023 22:52;45117,95295;1900-01;0;;
1712;South;0;10.0;2023-12-02 06:50:48.648648648;174;35;0;VIP;In-Store;Bank Transfer;6;Clothing;02.12.2023 6:50;45262,28528;1900-01;0;;
1713;North;24581.638373512407;15.0;2024-04-22 16:50:27.027027024;114;79;0;Returning;Direct;Cash;8;Electronics;22.04.2024 16:50;45404,7017;1900-01;0;;
1714;nan;21732.442379489963;;2023-07-01 08:57:39.459459458;131;5;0;New;Direct;Cash;3;Books;01.07.2023 8:57;45108,37337;1900-01;0;;
1715;West;24990.050549298263;;2023-07-30 02:41:26.486486484;127;60;0;Returning;Online;Cash;10;Home & Kitchen;30.07.2023 2:41;45137,11211;1900-01;0;;
1716;West;5518.7231090315545;5.0;2023-02-01 07:02:20.540540540;121;46;0;Returning;Direct;Credit Card;10;Health & Beauty;01.02.2023 7:02;44958,29329;1900-01;0;;
1717;East;30441.87352390364;15.0;2024-05-08 00:41:48.108108104;116;50;0;New;Online;Credit Card;1;Health & Beauty;08.05.2024 0:41;45420,02903;1900-01;0;;
1718;West;19302.05185922413;10.0;2024-09-09 13:31:31.891891888;158;48;0;Returning;In-Store;Cash;6;Electronics;09.09.2024 13:31;45544,56355;1900-01;0;;
1719;West;25540.91408368758;15.0;2024-02-01 14:16:12.972972972;189;6;0;New;Direct;Credit Card;1;Health & Beauty;01.02.2024 14:16;45323,59458;1900-01;0;;
1720;West;14800.470364372346;;2024-03-28 03:44:51.891891888;170;89;0;Returning;In-Store;Credit Card;9;Electronics;28.03.2024 3:44;45379,15615;1900-01;0;;
1721;South;23063.86952531285;;2023-08-29 18:24:08.648648648;156;56;0;New;In-Store;Bank Transfer;2;Electronics;29.08.2023 18:24;45167,76676;1900-01;0;;
1722;East;14732.92218413172;5.0;2024-05-02 06:45:02.702702704;125;59;0;VIP;Direct;Bank Transfer;2;Sports;02.05.2024 6:45;45414,28127;1900-01;0;;
1723;West;16881.155196520973;5.0;2024-01-18 13:04:08.648648648;124;29;0;Returning;Online;Credit Card;7;Toys;18.01.2024 13:04;45309,54454;1900-01;0;;
1724;North;29570.15676933393;;2024-09-30 00:00:00.000000000;109;71;0;New;In-Store;Credit Card;2;Toys;30.09.2024 0:00;45565;1900-01;0;;
1725;North;19046.58799618327;10.0;2024-06-10 05:43:03.783783784;144;77;0;Returning;In-Store;Cash;10;Sports;10.06.2024 5:43;45453,23823;1900-01;0;;
1726;North;21087.164365898614;10.0;2023-12-09 22:46:29.189189188;182;18;0;Returning;Direct;Credit Card;8;Toys;09.12.2023 22:46;45269,94895;1900-01;0;;
1727;East;24350.33865344377;15.0;2024-05-08 16:01:26.486486480;110;2;1;Returning;Direct;Bank Transfer;6;Clothing;08.05.2024 16:01;45420,66766;1900-01;0;;
1728;East;22478.409439863022;;2023-04-02 07:48:28.108108108;176;8;0;New;Direct;Credit Card;7;Toys;02.04.2023 7:48;45018,32532;1900-01;0;;
1729;North;20752.094525717883;;2023-02-07 16:18:44.324324324;152;75;0;VIP;Direct;Cash;7;Electronics;07.02.2023 16:18;44964,67968;1900-01;0;;
1730;West;21824.805012331126;10.0;2024-07-07 16:47:34.054054048;171;97;0;VIP;Direct;Bank Transfer;6;Books;07.07.2024 16:47;45480,6997;1900-01;0;;
1731;East;32017.077926191378;10.0;2024-05-12 11:59:16.756756752;167;54;0;VIP;Direct;Bank Transfer;10;Books;12.05.2024 11:59;45424,49949;1900-01;0;;
1732;North;19711.90601483207;;2023-02-17 06:13:20.000000000;194;38;0;New;Online;Bank Transfer;9;Home & Kitchen;17.02.2023 6:13;44974,25926;1900-01;0;;
1733;North;21005.49523357484;5.0;2023-01-02 06:39:16.756756756;127;48;0;VIP;In-Store;Bank Transfer;9;Toys;02.01.2023 6:39;44928,27727;1900-01;0;;
1734;West;25253.27198003806;;2024-01-02 13:53:09.189189188;174;27;0;New;Online;Credit Card;7;Books;02.01.2024 13:53;45293,57858;1900-01;0;;
1735;South;25527.629664789918;;2024-04-22 01:30:48.648648648;164;20;1;Returning;Online;Cash;9;Toys;22.04.2024 1:30;45404,06306;1900-01;0;;
1736;East;25935.1515278019;10.0;2023-10-13 11:18:55.135135132;148;12;0;Returning;Direct;Credit Card;10;Home & Kitchen;13.10.2023 11:18;45212,47147;1900-01;0;;
1737;nan;23193.651110145922;10.0;2024-09-03 04:15:08.108108104;146;43;0;VIP;In-Store;Credit Card;3;Books;03.09.2024 4:15;45538,17718;1900-01;0;;
1738;North;0;5.0;2024-04-17 14:13:20.000000000;151;61;0;New;Online;Bank Transfer;3;Electronics;17.04.2024 14:13;45399,59259;1900-01;0;;
1739;North;28167.15766150548;5.0;2024-07-29 09:55:18.918918912;187;31;0;Returning;Direct;Cash;1;Clothing;29.07.2024 9:55;45502,4134;1900-01;0;;
1740;West;14268.27303490656;15.0;2023-06-24 23:41:15.675675674;153;91;0;New;Direct;Bank Transfer;5;Sports;24.06.2023 23:41;45101,98698;1900-01;0;;
1741;East;21513.177326195168;;2023-12-04 20:09:22.162162160;159;96;0;New;In-Store;Credit Card;4;Sports;04.12.2023 20:09;45264,83984;1900-01;0;;
1742;South;16228.62074990321;10.0;2024-01-13 10:27:01.621621620;156;61;0;Returning;Online;Credit Card;2;Sports;13.01.2024 10:27;45304,43543;1900-01;0;;
1743;South;19679.308267035038;5.0;2023-05-17 16:02:52.972972972;146;74;0;New;Online;Bank Transfer;9;Toys;17.05.2023 16:02;45063,66866;1900-01;0;;
1744;North;21643.8120515174;15.0;2024-03-11 13:14:14.054054048;130;67;0;Returning;Online;Credit Card;3;Books;11.03.2024 13:14;45362,55155;1900-01;0;;
1745;East;21606.786077251367;15.0;2023-11-06 02:25:35.135135132;145;91;1;Returning;Direct;Credit Card;8;Books;06.11.2023 2:25;45236,1011;1900-01;0;;
1746;South;22109.603771176422;10.0;2023-07-29 11:21:48.108108108;125;35;0;Returning;In-Store;Bank Transfer;6;Home & Kitchen;29.07.2023 11:21;45136,47347;1900-01;0;;
1747;East;28068.556345293237;10.0;2023-06-12 05:08:28.108108108;104;95;0;New;In-Store;Credit Card;5;Electronics;12.06.2023 5:08;45089,21421;1900-01;0;;
1748;East;22267.6715075699;15.0;2023-09-04 12:20:54.054054052;183;15;1;Returning;Online;Cash;1;Health & Beauty;04.09.2023 12:20;45173,51451;1900-01;0;;
1749;North;18779.216823546758;5.0;2023-03-21 19:54:57.297297297;151;16;0;New;Direct;Bank Transfer;4;Books;21.03.2023 19:54;45006,82983;1900-01;0;;
1750;South;24820.435841441787;15.0;2024-05-04 04:43:57.837837832;174;13;0;Returning;Online;Cash;3;Clothing;04.05.2024 4:43;45416,19719;1900-01;0;;
1751;West;25947.352444623204;;2024-01-08 07:49:54.594594592;153;35;0;Returning;In-Store;Credit Card;1;Home & Kitchen;08.01.2024 7:49;45299,32632;1900-01;0;;
1752;North;13861.960924315037;;2023-12-17 14:42:09.729729728;132;75;0;VIP;Direct;Credit Card;5;Books;17.12.2023 14:42;45277,6126;1900-01;0;;
1753;South;22987.00034924929;10.0;2023-07-26 06:43:36.216216216;149;59;0;VIP;Online;Bank Transfer;6;Books;26.07.2023 6:43;45133,28028;1900-01;0;;
1754;South;23505.86371155449;5.0;2023-05-10 15:26:50.810810810;137;21;0;VIP;Online;Credit Card;2;Home & Kitchen;10.05.2023 15:26;45056,64363;1900-01;0;;
1755;South;18512.182483200042;5.0;2023-04-20 04:58:22.702702702;126;54;1;New;Direct;Bank Transfer;3;Home & Kitchen;20.04.2023 4:58;45036,2072;1900-01;0;;
1756;South;26878.534066558095;;2024-04-13 18:15:29.729729728;197;75;0;New;In-Store;Bank Transfer;6;Toys;13.04.2024 18:15;45395,76075;1900-01;0;;
1757;South;0;15.0;2023-05-18 22:42:09.729729728;114;30;0;Returning;Direct;Bank Transfer;4;Books;18.05.2023 22:42;45064,94594;1900-01;0;;
1758;East;20627.882267357712;10.0;2023-06-05 19:52:04.324324324;195;48;0;Returning;Online;Bank Transfer;9;Health & Beauty;05.06.2023 19:52;45082,82782;1900-01;0;;
1759;North;19134.640878580652;15.0;2023-08-02 22:39:16.756756756;160;35;1;Returning;Online;Bank Transfer;5;Clothing;02.08.2023 22:39;45140,94394;1900-01;0;;
1760;East;20077.895237907338;15.0;2024-03-24 07:47:01.621621616;120;86;0;Returning;Online;Cash;4;Electronics;24.03.2024 7:47;45375,32432;1900-01;0;;
1761;West;0;15.0;2023-07-09 16:12:58.378378378;145;38;1;New;Online;Bank Transfer;2;Electronics;09.07.2023 16:12;45116,67567;1900-01;0;;
1762;South;12799.745587028528;5.0;2024-06-14 17:00:32.432432432;168;31;0;Returning;In-Store;Cash;6;Health & Beauty;14.06.2024 17:00;45457,7087;1900-01;0;;
1763;North;27972.525316124862;;2023-04-26 14:14:46.486486486;105;78;0;Returning;In-Store;Credit Card;10;Home & Kitchen;26.04.2023 14:14;45042,59359;1900-01;0;;
1764;South;15765.19325840836;5.0;2023-08-01 16:00:00.000000000;137;24;0;VIP;Online;Bank Transfer;2;Home & Kitchen;01.08.2023 16:00;45139,66667;1900-01;0;;
1765;North;0;;2023-11-22 16:56:12.972972972;161;49;0;Returning;In-Store;Credit Card;7;Home & Kitchen;22.11.2023 16:56;45252,70569;1900-01;0;;
1766;East;9233.049431981426;10.0;2023-09-01 23:02:20.540540540;185;96;0;Returning;In-Store;Bank Transfer;3;Books;01.09.2023 23:02;45170,95995;1900-01;0;;
1767;North;16805.19126155249;10.0;2024-04-02 06:21:58.918918920;161;32;0;Returning;In-Store;Cash;9;Home & Kitchen;02.04.2024 6:21;45384,26525;1900-01;0;;
1768;nan;13384.551032962509;15.0;2024-07-10 21:25:45.945945944;181;55;0;New;Online;Cash;5;Home & Kitchen;10.07.2024 21:25;45483,89288;1900-01;0;;
1769;nan;28210.075800681843;;2023-05-07 10:48:38.918918918;177;79;0;VIP;Direct;Cash;8;Books;07.05.2023 10:48;45053,45044;1900-01;0;;
1770;North;25049.085446713172;;2023-07-31 09:20:43.243243244;173;58;0;Returning;Direct;Credit Card;6;Books;31.07.2023 9:20;45138,38939;1900-01;0;;
1771;North;16559.24827411138;;2023-04-15 17:40:54.054054054;145;99;1;Returning;Direct;Bank Transfer;10;Health & Beauty;15.04.2023 17:40;45031,73674;1900-01;0;;
1772;North;31262.179026721544;15.0;2023-06-03 21:53:09.189189188;112;3;0;VIP;Online;Credit Card;8;Toys;03.06.2023 21:53;45080,91191;1900-01;0;;
1773;North;24908.827434957973;15.0;2024-07-28 03:16:02.162162160;194;80;0;Returning;In-Store;Cash;3;Books;28.07.2024 3:16;45501,13613;1900-01;0;;
1774;West;18375.843082456886;10.0;2024-02-14 08:49:00.540540540;193;69;0;New;In-Store;Credit Card;3;Clothing;14.02.2024 8:49;45336,36736;1900-01;0;;
1775;South;7502.971425632135;5.0;2023-05-25 07:58:33.513513512;102;85;0;Returning;Online;Cash;5;Home & Kitchen;25.05.2023 7:58;45071,33233;1900-01;0;;
1776;North;31454.71286295371;;2024-02-09 06:11:53.513513512;193;10;0;New;Online;Cash;10;Toys;09.02.2024 6:11;45331,25825;1900-01;0;;
1777;North;0;;2023-12-21 10:40:00.000000000;105;83;0;New;Direct;Cash;3;Electronics;21.12.2023 10:40;45281,44444;1900-01;0;;
1778;West;11773.006265215541;5.0;2023-10-15 09:17:50.270270268;192;25;0;Returning;Direct;Bank Transfer;8;Health & Beauty;15.10.2023 9:17;45214,38738;1900-01;0;;
1779;West;25112.8521600482;;2023-05-05 12:49:43.783783784;107;68;0;VIP;Online;Bank Transfer;10;Toys;05.05.2023 12:49;45051,53453;1900-01;0;;
1780;East;32198.762031696366;15.0;2024-07-08 23:26:50.810810808;143;61;0;New;Direct;Cash;8;Books;08.07.2024 23:26;45481,97697;1900-01;0;;
1781;North;26921.36409255259;15.0;2023-05-10 15:26:50.810810810;132;29;0;VIP;In-Store;Credit Card;2;Home & Kitchen;10.05.2023 15:26;45056,64363;1900-01;0;;
1782;East;22819.545600261798;;2024-09-16 14:07:34.054054048;180;19;0;Returning;Online;Credit Card;4;Home & Kitchen;16.09.2024 14:07;45551,58859;1900-01;0;;
1783;West;22973.77170832643;15.0;2023-10-19 20:35:18.918918916;174;43;0;New;Online;Bank Transfer;10;Home & Kitchen;19.10.2023 20:35;45218,85785;1900-01;0;;
1784;West;24267.07779390154;15.0;2024-06-13 10:21:15.675675672;176;66;0;Returning;In-Store;Cash;1;Toys;13.06.2024 10:21;45456,43142;1900-01;0;;
1785;South;23794.642948933826;;2023-06-13 11:47:44.864864864;149;74;0;VIP;In-Store;Credit Card;4;Home & Kitchen;13.06.2023 11:47;45090,49148;1900-01;0;;
1786;North;21405.95711984688;10.0;2023-12-04 04:49:43.783783784;110;61;0;Returning;In-Store;Cash;4;Books;04.12.2023 4:49;45264,20119;1900-01;0;;
1787;East;20521.00551975938;5.0;2023-06-23 01:42:20.540540540;194;43;1;Returning;Direct;Credit Card;10;Toys;23.06.2023 1:42;45100,07106;1900-01;0;;
1788;West;19687.034360502388;15.0;2023-01-06 02:37:07.027027027;127;25;0;New;Online;Bank Transfer;9;Home & Kitchen;06.01.2023 2:37;44932,10911;1900-01;0;;
1789;West;16230.17705566662;10.0;2024-04-30 08:46:07.567567568;169;20;0;Returning;Direct;Cash;3;Electronics;30.04.2024 8:46;45412,36536;1900-01;0;;
1790;East;18596.62461566613;15.0;2024-08-28 10:18:22.702702696;140;48;0;Returning;In-Store;Cash;2;Electronics;28.08.2024 10:18;45532,42942;1900-01;0;;
1791;South;0;15.0;2023-05-08 17:27:55.675675676;115;83;0;Returning;Direct;Credit Card;9;Clothing;08.05.2023 17:27;45054,72772;1900-01;0;;
1792;nan;19508.30186602625;5.0;2023-02-07 00:59:05.945945946;167;87;0;New;In-Store;Credit Card;9;Home & Kitchen;07.02.2023 0:59;44964,04103;1900-01;0;;
1793;North;15057.044464245413;15.0;2024-07-19 20:00:43.243243240;198;24;0;VIP;Direct;Credit Card;1;Home & Kitchen;19.07.2024 20:00;45492,83383;1900-01;0;;
1794;West;14482.053413921145;5.0;2023-09-08 08:18:44.324324324;147;11;0;VIP;Direct;Cash;6;Toys;08.09.2023 8:18;45177,34634;1900-01;0;;
1795;North;20899.470755767394;5.0;2024-02-20 18:05:24.324324324;155;98;0;Returning;In-Store;Bank Transfer;10;Toys;20.02.2024 18:05;45342,75375;1900-01;0;;
1796;East;26960.011431722996;5.0;2023-03-17 08:37:28.648648648;163;55;0;New;Direct;Bank Transfer;8;Sports;17.03.2023 8:37;45002,35935;1900-01;0;;
1797;North;24591.583030011563;10.0;2023-12-19 12:41:04.864864864;158;28;0;Returning;Online;Credit Card;3;Home & Kitchen;19.12.2023 12:41;45279,52852;1900-01;0;;
1798;East;12147.496981884115;;2023-09-12 04:16:34.594594592;189;69;0;VIP;Direct;Bank Transfer;9;Clothing;12.09.2023 4:16;45181,17817;1900-01;0;;
1799;North;15051.859317148312;10.0;2024-06-15 23:39:49.189189184;161;63;0;New;Direct;Credit Card;2;Home & Kitchen;15.06.2024 23:39;45458,98598;1900-01;0;;
1800;East;24703.85593994108;;2023-07-30 18:01:04.864864864;175;59;0;VIP;Online;Bank Transfer;6;Books;30.07.2023 18:01;45137,75074;1900-01;0;;
1801;North;15087.563032308452;;2023-06-19 21:04:08.648648648;110;5;0;VIP;In-Store;Cash;1;Toys;19.06.2023 21:04;45096,87787;1900-01;0;;
1802;South;18876.834250014876;5.0;2023-11-28 10:52:58.378378376;188;51;0;New;Online;Credit Card;7;Home & Kitchen;28.11.2023 10:52;45258,45345;1900-01;0;;
1803;North;22750.26049512276;15.0;2024-03-19 05:09:54.594594592;117;21;0;New;Direct;Bank Transfer;3;Toys;19.03.2024 5:09;45370,21521;1900-01;0;;
1804;North;15158.277725681823;5.0;2023-11-02 21:47:23.243243240;118;12;0;Returning;In-Store;Cash;7;Home & Kitchen;02.11.2023 21:47;45232,90791;1900-01;0;;
1805;South;20526.8775307298;15.0;2023-03-26 22:32:04.324324324;186;50;0;Returning;Direct;Bank Transfer;4;Health & Beauty;26.03.2023 22:32;45011,93894;1900-01;0;;
1806;West;13329.872525408977;;2024-03-17 22:30:37.837837832;154;4;0;VIP;Direct;Cash;9;Toys;17.03.2024 22:30;45368,93793;1900-01;0;;
1807;West;0;5.0;2024-08-07 08:30:16.216216216;181;42;0;New;Online;Cash;5;Clothing;07.08.2024 8:30;45511,35435;1900-01;0;;
1808;North;21598.909670712685;15.0;2024-08-19 11:43:25.405405400;125;84;0;New;Online;Bank Transfer;3;Health & Beauty;19.08.2024 11:43;45523,48848;1900-01;0;;
